,Name,Team,Age,Pos1,Pos2,Pos3,Tackles,Interceptions,Fouls,Offsides Won,Clearances,Dribbled Past,Blocks,Goals,Assists,Shots,Key Passes,Dribbles,Fouled,Offsides,Dispossessed,Bad Controls,Passes,Pass Accuracy,Crosses,Long Balls,Through Balls
1167,Vincent Laurini,Empoli,27,RB,NA,NA,0.857142857,1.857142857,1,3,1.5625,0.571428571,2,0.344827586,0,0.111111111,0.285714286,1,1.1,0,0.75,0.777777778,1.060606061,1.096985583,0.666666667,0.739130435,0
1168,Wesley Hoedt,Lazio,22,CB,NA,NA,0.928571429,2.285714286,1.1,3,2.125,0.428571429,2.5,0,0,0.555555556,0,0.571428571,0.4,0.5,0.25,0.222222222,1.309090909,1.086500655,0,2.652173913,0
1169,Yassine Benzia,Lille,21,RW,ST,NA,0.571428571,0.428571429,1.5,0,0.1875,1,0.5,1.724137931,0,1.666666667,0.857142857,1,1.3,0.5,2.25,1.888888889,0.542424242,0.927916121,0,0.086956522,0
1170,Yoann Court,Troyes,26,LW,NA,NA,0.785714286,0.357142857,0.9,0,0.0625,0.857142857,0.5,0,0,1,0.714285714,1,1,1,0.5,0.888888889,0.381818182,0.994757536,1,0.217391304,0
1171,Yuya Osako,Cologne,26,CAM,RW,ST,0.785714286,0.357142857,1,0,0.1875,0.571428571,0,0.344827586,0,1.444444444,1.142857143,1.142857143,1.6,2,1.5,1.333333333,0.578787879,0.989515072,0.666666667,0.434782609,0
1172,Abdel Barrada,Marseille,27,CM,RM,NA,0,0.785714286,1,0,0.1875,1.142857143,0,0.344827586,3,1.222222222,3.714285714,1.142857143,1,0.5,1.25,0.888888889,1.087878788,1.05242464,7.333333333,0.652173913,2.5
1173,Adam Ounas,Bordeaux,19,RW,NA,NA,0.857142857,0.5,0.8,0,0.125,1.142857143,0,1.724137931,1,2.111111111,1.285714286,2.857142857,1,1,2.375,2.111111111,0.578787879,0.998689384,1.666666667,0.217391304,0
1174,Mattia Perin,Genoa,23,GK,NA,NA,0,0.071428571,0,0,0.5,0.142857143,0,0,0,0,0,0,0.1,0,0,0,0.793939394,0.694626474,0,3.652173913,0
1175,Mehdi Mostefa,SC Bastia,32,RB,CM,NA,0,1.071428571,1.4,0.5,0.75,1.714285714,1,0,0,0.444444444,0.571428571,0.285714286,0.6,0,0.625,0.444444444,1.075757576,1.017038008,0.333333333,1.130434783,0
1176,Michael Gregoritsch,Hamburger,22,CAM,RW,NA,0,0.857142857,1.1,0.5,0.4375,1.142857143,1,1.724137931,1,2.222222222,1.142857143,0.285714286,1.2,0,1.125,1.777777778,0.690909091,0.828309305,0,0.173913043,0
1177,Nadiem Amiri,Hoffenheim,19,CAM,NA,NA,0.857142857,0.428571429,1,0,0.125,1.428571429,0,1.379310345,2,1.666666667,2,1.571428571,1.5,0.5,1,0.777777778,0.736363636,1.01965924,1,0.434782609,0
1178,Paul Verhaegh,Augsburg,32,RB,NA,NA,0.714285714,1.428571429,0.6,1.5,1.25,0.571428571,2,2.068965517,1,0.444444444,0.857142857,0.285714286,0.7,0,0.5,0.444444444,1.272727273,1.053735256,1.333333333,1.52173913,0
1179,Rodrigo,Valencia,25,ST,RW,NA,0.5,0.428571429,0.6,0,0.25,0.571428571,0,0.689655172,1.5,1.666666667,1.428571429,1.142857143,1,2,1.25,1.444444444,0.572727273,0.994757536,1.666666667,0.130434783,0
1180,Sergej Milinkovic-Savic,Lazio,21,CAM,NA,NA,1,0.714285714,1.6,0,0.625,0.857142857,1,0.344827586,0,1.555555556,1.142857143,1.285714286,1.4,1,2.5,2.222222222,0.963636364,0.948885976,0.666666667,0.52173913,2.5
1181,Sokratis,Borussia Dortmund,28,CB,RB,NA,1.5,1,1.3,4.5,1.6875,0.571428571,2,0.344827586,0,0.444444444,0.142857143,0.571428571,1,0,0.5,0.444444444,2.26969697,1.163826999,0,1.304347826,0
1182,Stephane Sessegnon,West Brom,32,CM,CAM,NA,0.571428571,0.428571429,0.7,0,0.1875,0.571428571,0,0.689655172,1,1.333333333,1.571428571,3.142857143,2.1,0.5,2.625,2.333333333,0.66969697,1.049803408,2.666666667,0.173913043,2.5
1183,Jordan Siebatcheu,Reims,20,ST,NA,NA,0.571428571,0.214285714,1.1,0,0.0625,0.285714286,0,1.034482759,1.5,1.222222222,0.571428571,0.428571429,0.2,0.5,1,1.222222222,0.254545455,0.909567497,0.333333333,0,0
1184,Levin Oztunali,Werder Bremen,20,CAM,LW,RW,0.571428571,0.571428571,1.2,0,0.0625,0.571428571,0.5,0.344827586,1.5,1.111111111,1,2.857142857,0.8,1.5,1.25,1.222222222,0.393939394,0.850589777,0.666666667,0.086956522,0
1185,Luca Cigarini,Atalanta,30,CM,NA,NA,1.5,1.071428571,1.8,0,0.5,1.714285714,1,0.689655172,1,1.888888889,2,0.714285714,1.3,0.5,1.125,0.888888889,1.496969697,1.047182176,1.666666667,1.826086957,0
1186,Lucas Vazquez,Real Madrid,25,RW,NA,NA,1.5,0.714285714,0.6,0,0.1875,0.857142857,0,1.379310345,3,1,1.571428571,1.714285714,1.4,0,1.625,1.444444444,0.757575758,1.124508519,2,0.260869565,2.5
1187,Rafinha,Bayern Munich,30,RB,RM,NA,0.928571429,1.071428571,0.9,1.5,0.5,0.571428571,1,0,1.5,0.444444444,1.142857143,0.714285714,0.9,0,0.25,0.555555556,2.184848485,1.213630406,1.333333333,1.130434783,0
1188,Mark Uth,Hoffenheim,24,RW,ST,NA,0.785714286,0.785714286,1.1,0,0.3125,1.142857143,0,2.75862069,0.5,1.555555556,0.857142857,0.857142857,0.8,1.5,1.375,2.222222222,0.466666667,0.964613368,0,0.260869565,0
1189,Mateo Kovacic,Real Madrid,22,CM,LM,NA,1.071428571,0.428571429,0.6,0,0.125,0.428571429,0.5,0,1,0.444444444,1,1.142857143,0.6,0,0.75,0.777777778,0.915151515,1.186107471,0,0.304347826,2.5
1190,Mathieu Deplagne,Montpellier,24,RB,NA,NA,1.071428571,1.5,0.9,1,1.25,0.857142857,2,0,0,0.333333333,0.285714286,0.285714286,0.7,0,0.625,0.666666667,0.906060606,1.061598952,0.666666667,0.47826087,0
1191,Mathieu Peybernes,SC Bastia,25,CB,NA,NA,1.285714286,1.857142857,0.4,3,2.8125,0.857142857,2.5,0,0,0,0.142857143,0.428571429,1.3,0,0.375,0.444444444,0.866666667,0.9672346,0,1,0
1192,Matias Silvestre,Sampdoria,31,CB,NA,NA,0.785714286,0.857142857,1.1,3,3,0.571428571,4.5,0,0,0.222222222,0,0.285714286,0.6,0,0,0,1.187878788,1.115334207,0,1.304347826,0
1193,Mattia Cassani,Sampdoria,32,CB,RB,RM,0.928571429,1.5,1.4,1.5,1.875,0.857142857,1,0,0.5,0.111111111,0.428571429,0.571428571,0.8,0.5,0.125,0.333333333,1.166666667,1.048492792,1,1.086956522,0
1194,Jesse Lingard,Man United,23,LW,RW,CAM,1.071428571,0.428571429,1,0,0.25,1.714285714,0,1.379310345,0.5,1.333333333,0.857142857,1.142857143,0.8,1,1.25,1.666666667,0.863636364,1.110091743,0.333333333,0.173913043,2.5
1195,Joaquin Correa,Sampdoria,21,CAM,NA,NA,0.5,0.357142857,0.6,0,0.1875,1.142857143,0,1.034482759,0.5,1.555555556,1.142857143,3.428571429,1.7,0,1.75,1.555555556,0.724242424,1.098296199,0.333333333,0.608695652,0
1196,John Obi Mikel,Chelsea,29,CDM,NA,NA,1.5,0.928571429,1.3,0.5,0.875,1.857142857,1.5,0,0.5,0.333333333,0.285714286,1.142857143,0.4,0,0.625,0.444444444,1.506060606,1.173001311,0,0.826086957,0
1197,Jordan Veretout,Aston Villa,23,CM,NA,NA,0.928571429,0.785714286,0.8,0,0.375,1.714285714,0,0,2.5,0.888888889,2.285714286,0.571428571,1,0,0.625,1.333333333,1.2,1.087811271,4.666666667,0.869565217,0
1198,Jorge Mere,Sporting Gijon,19,CB,NA,NA,1.428571429,2,0.7,3,2.5,1,3,0,0,0.333333333,0,0.714285714,0.4,0,0.25,0.333333333,0.948484848,1.007863696,0,0.956521739,0
1199,Kevin De Bruyne,Man City,25,CAM,RM,NA,0.785714286,0.5,0.6,0,0.3125,2.714285714,0,2.413793103,4.5,2.222222222,4.571428571,2,0.7,1.5,1.75,1.888888889,1.366666667,1.02621232,6.333333333,0.826086957,5
1200,Laurent Pionnier,Montpellier,34,GK,NA,NA,0.071428571,0,0,0,1.0625,0,0,0,0,0,0.142857143,0,0.2,0,0,0,0.751515152,0.690694626,0,3.304347826,0
1201,Leon Britton,Swansea,33,CM,NA,NA,1.142857143,1.785714286,0.6,0,0.4375,1.571428571,1,0,0,0.222222222,0.285714286,0.857142857,0.7,0,1.25,1.111111111,1.212121212,1.153342071,0,0.260869565,0
1202,Leon Goretzka,Schalke,21,CM,RM,NA,1.857142857,2.142857143,1.2,0.5,1.0625,2.142857143,2.5,0.344827586,1.5,1.666666667,1.428571429,1.714285714,1.4,0,1.125,1,1.154545455,1.069462647,0,0.739130435,5
1203,Leonardo Pavoletti,Genoa,27,ST,NA,NA,0.428571429,0.142857143,3,0,0.375,0.285714286,1,4.827586207,1.5,3,1.285714286,0.285714286,1.4,5,1.5,2.222222222,0.578787879,0.912188729,0,0.260869565,0
1204,German Pezzella,Real Betis,25,CB,NA,NA,1.5,2.5,0.9,4,3.4375,1.285714286,3,1.034482759,0.5,0.777777778,0.142857143,0,0.5,0,0.25,0.444444444,0.945454545,0.958060288,0,1.043478261,0
1205,Glen Johnson,Stoke,31,LB,RB,NA,1.142857143,1.428571429,0.4,1,0.6875,1.857142857,2.5,0,1.5,0.777777778,1,1.857142857,0.4,1,1.25,1.222222222,1.084848485,1.073394495,1.333333333,0.565217391,0
1206,Gonzalo Castro,Borussia Dortmund,29,CM,RM,NA,0.857142857,0.785714286,0.5,0,0.125,0.714285714,0,1.034482759,3.5,0.888888889,1.571428571,1,0.8,0.5,1.5,1.111111111,1.233333333,1.077326343,0.333333333,0.608695652,5
1207,Helder Costa,Monaco,22,LW,NA,NA,0.714285714,0.357142857,1.3,0,0.3125,1.285714286,0.5,1.034482759,1,1.111111111,0.857142857,1.571428571,1.3,1,2,2,0.360606061,1.00655308,0.666666667,0,0
1208,Herve Bazile,Caen,26,LW,NA,NA,0.714285714,0.428571429,0.6,0,0.1875,0.714285714,0,0,1.5,1.444444444,1.142857143,1,0.6,0.5,1.25,1.222222222,0.351515152,0.868938401,3.333333333,0.086956522,0
1209,Ilkay Gundogan,Borussia Dortmund,25,CM,NA,NA,1.071428571,1.642857143,1,0,0.375,1.857142857,0.5,0.344827586,1.5,2.222222222,1.428571429,3.142857143,1.8,0,1.375,1.111111111,2.451515152,1.150720839,0.333333333,1.52173913,2.5
1210,Inaki Williams,Athletic Bilbao,22,LW,RW,NA,0.5,0.357142857,0.9,0,0.1875,0.571428571,0,2.75862069,1.5,1.888888889,0.857142857,1.571428571,1.6,2.5,2.125,2.222222222,0.481818182,0.855832241,1.333333333,0.173913043,0
1211,James Tomkins,West Ham,27,CB,RB,NA,1.785714286,1.5,0.7,2,2.5,1,2,0,0,0.444444444,0.714285714,0.285714286,0.6,0,0.25,0.222222222,1.012121212,1.041939712,0.666666667,1.173913043,0
1212,Jean-Sylvain Babin,Granada,29,CB,NA,NA,0.571428571,1.642857143,0.4,4,3.375,0.285714286,2,1.034482759,0,0.555555556,0,0,0.2,0,0,0.222222222,0.984848485,1.077326343,0,1.304347826,0
1213,Jeremy Toulalan,Monaco,32,CB,CM,NA,2.214285714,2,1,0,1.6875,1.857142857,2.5,0,0.5,0.333333333,0.571428571,1.142857143,1.3,0,0.625,0.777777778,1.696969697,1.05242464,0.333333333,1.391304348,0
1214,David Lopez,Napoli,26,CDM,NA,NA,0.928571429,0.285714286,0.8,0,0.125,0.857142857,0,0.344827586,0.5,0.444444444,0.285714286,0.428571429,0.2,0,0.5,0.444444444,0.690909091,1.163826999,0,0.173913043,0
1215,David Luiz,PSG,29,CB,CDM,NA,0.857142857,1.714285714,0.8,2,1.875,0.857142857,1.5,0.344827586,1,0.666666667,0.571428571,0.857142857,0.7,0,0.25,0.555555556,2.272727273,1.207077326,0.333333333,1.391304348,10
1216,Davide Zappacosta,Torino,24,RB,RM,NA,0.5,0.5,1.1,0,0.5,0.428571429,0,0.344827586,0.5,0.666666667,0.857142857,1.142857143,0.4,0.5,1.125,0.555555556,0.563636364,1.034076016,3,0.565217391,0
1217,Diego Contento,Bordeaux,26,LB,CB,NA,2.142857143,1.857142857,0.7,1.5,1.25,1.142857143,1,0.689655172,0,0.555555556,0.857142857,0.571428571,1.6,0.5,0.625,1.222222222,1.139393939,1.030144168,2.666666667,0.782608696,0
1218,Dominic Maroh,Cologne,29,ST,NA,NA,1.214285714,2.142857143,1.1,2,2.625,0.857142857,4,0.689655172,0.5,0.888888889,0.142857143,0,0.6,0,0.25,0.333333333,1.43030303,1.140235911,0,1.217391304,0
1219,Duvan Zapata,Udinese,25,CB,NA,NA,0.142857143,0.285714286,1.7,0,0.375,0.285714286,0.5,2.75862069,1,2.333333333,0.714285714,1,1.8,2,1.75,2.888888889,0.36969697,0.880733945,0.666666667,0.086956522,0
1220,Eric Bailly,Villarreal,22,CM,NA,NA,1.285714286,1.857142857,1.4,2,2.9375,0.285714286,3,0,0,0.222222222,0.142857143,0.857142857,1.2,0,0.375,0.333333333,0.942424242,1.007863696,0,0.826086957,0
1221,Ever Banega,Sevilla,28,CDM,LM,NA,1.5,0.571428571,1,0,0.125,1.571428571,0.5,1.724137931,1,1.777777778,2.571428571,2.285714286,1.8,1,3.125,1.333333333,1.421212121,1.086500655,4,1.913043478,5
1222,Florian Grillitsch,Werder Bremen,20,LW,ST,NA,1.642857143,2.428571429,0.8,0,0.375,2,1,0.344827586,1,1.333333333,1.428571429,0.571428571,1.6,0.5,0.875,1.111111111,1.060606061,0.979030144,1.666666667,1.304347826,0
1223,Franco Di Santo,Schalke,27,CAM,LW,NA,0.428571429,0.214285714,1.3,0,0.375,0.571428571,0.5,0.689655172,0.5,1,0.857142857,0.714285714,0.6,1,0.75,1.555555556,0.363636364,0.832241153,0.666666667,0.173913043,0
1224,Alexandru Maxim,Stuttgart,26,CAM,LW,NA,0.428571429,0.5,0.7,0,0,0.714285714,0,0.344827586,2.5,1.333333333,2,1.142857143,0.6,0.5,1,1,0.672727273,1.031454784,3.333333333,0.565217391,0
1225,Alvaro Negredo,Valencia,30,ST,NA,NA,0.142857143,0.142857143,0.6,0,0.4375,0.285714286,0.5,1.724137931,1,1.777777778,0.714285714,0.714285714,0.4,2.5,0.75,1.222222222,0.424242424,0.825688073,0,0.260869565,2.5
1226,Andre Biyogo Poko,Bordeaux,23,RB,RM,CM,2.571428571,1.5,1.8,1,1.25,2.142857143,1,0,0.5,1,1,1.714285714,1,0,1.875,1.555555556,0.884848485,0.942332896,1,0.826086957,0
1227,Andy King,Leicester,27,CAM,NA,NA,0.785714286,0.857142857,0.3,0,0.625,0.714285714,1,0.689655172,0.5,0.888888889,0.571428571,0.428571429,0.3,0,0.25,0.555555556,0.575757576,1.020969856,0.333333333,0.47826087,0
1228,Arouna Kone,Everton,32,LW,RW,ST,0.714285714,0.285714286,0.6,0,0.1875,0.857142857,0,1.724137931,2,1.555555556,0.857142857,1.428571429,0.5,1,2.25,2,0.703030303,1.102228047,0.666666667,0.217391304,0
1229,Artur Sobiech,Hannover,26,ST,NA,NA,0.357142857,0.071428571,1.6,0,0.25,0.142857143,1,2.413793103,0,1.333333333,1.142857143,0.428571429,1,2.5,1.125,1.333333333,0.509090909,0.918741809,0,0.043478261,0
1230,Boukary Drame,Atalanta,30,LB,LM,NA,1.357142857,1.785714286,0.9,2,1.1875,0.142857143,1,0,0,0.777777778,0.857142857,1.857142857,1.3,0,0.75,0.888888889,1.187878788,1.073394495,1.666666667,0.956521739,0
1231,Bouna Sarr,Marseille,24,LW,RW,NA,0.571428571,0.285714286,0.9,0,0.0625,0.428571429,0,0.689655172,0.5,0.666666667,1,2.428571429,0.7,1,1.125,1.666666667,0.515151515,1.05242464,2.666666667,0.173913043,0
1232,Carlos Castro,Sporting Gijon,21,ST,NA,NA,0.214285714,0,0.5,0,0.125,0.285714286,0,2.413793103,0,1.111111111,0.285714286,0.571428571,0.8,1,1.5,1.222222222,0.23030303,1.064220183,0,0,0
1233,Christian Schulz,Hannover,33,CB,LB,CDM,0.642857143,1.571428571,1.6,2.5,2.875,0.857142857,3.5,0.689655172,0,0.333333333,0.285714286,0.142857143,0.5,0,0,0.222222222,1.309090909,1.041939712,0,0.695652174,0
1234,Tobias Strobl,Hoffenheim,26,CB,RB,CDM,2,1.714285714,1.7,1.5,1.1875,1.857142857,1.5,0,0.5,0.444444444,0.857142857,0.714285714,1.2,0,0.5,0.666666667,1.242424242,1.061598952,0.666666667,1.086956522,0
1235,Vedad Ibisevic,Hertha Berlin,31,ST,NA,NA,0.428571429,0.214285714,1.8,0,0.3125,0.428571429,0.5,3.448275862,2,2.666666667,1.142857143,1,1.6,4.5,1.875,2.444444444,0.675757576,0.883355177,0,0.304347826,0
1236,Wallace,Monaco,21,CB,NA,NA,0.714285714,1.642857143,1.3,3.5,3.8125,0.571428571,2.5,0.344827586,0,0.555555556,0.142857143,0.285714286,0.5,0,0.25,0.444444444,1.112121212,1.01965924,0,1.217391304,0
1237,Wilfried Bony,Man City,27,ST,NA,NA,0.214285714,0.071428571,0.7,0,0.1875,0.428571429,0,1.379310345,1.5,2.555555556,0.714285714,0.571428571,0.8,1.5,1.625,1.111111111,0.475757576,1.018348624,0,0.086956522,2.5
1238,Xabi Alonso,Bayern Munich,34,CM,NA,NA,1.5,1.214285714,1.3,1.5,0.5,1.714285714,0.5,0,1,0.555555556,2.285714286,0.285714286,1.4,0,0.375,0.555555556,2.73030303,1.188728702,2.666666667,1.826086957,0
1239,Yannick Bolasie,Crystal Palace,27,LW,CAM,NA,0.714285714,0.285714286,1,0,0.625,1.285714286,1,1.724137931,1.5,2.444444444,1.285714286,4.142857143,1.3,3.5,2.125,2.444444444,0.590909091,0.950196592,3.333333333,0.217391304,0
1240,Yoan Cardinale,Nice,22,GK,NA,NA,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3,0,0,0,0.654545455,0.79423329,0,1.956521739,0
1241,Aaron Lennon,Everton,29,LM,RM,NA,1,0.285714286,0.5,0,0.375,0.857142857,0.5,1.724137931,0,0.777777778,1.285714286,1.428571429,0.8,0,0.75,0.777777778,0.578787879,1.064220183,1,0.217391304,0
1242,Adem Ljajic,Inter Milan,24,RW,ST,NA,0.285714286,0.285714286,0.3,0,0.1875,0.571428571,0,1.034482759,1.5,1.666666667,3.142857143,1.714285714,0.8,1.5,1.25,1.111111111,1.006060606,1.146788991,2.333333333,0.434782609,2.5
1243,Alex,AC Milan,34,CB,NA,NA,1.285714286,1.857142857,1.2,3,3.5625,0.571428571,2,1.034482759,0.5,1,0.285714286,0.142857143,0.3,0,0.125,0.333333333,1.072727273,1.152031455,0,1.130434783,0
1244,Roberto Inglese,Chievo,24,ST,NA,NA,0.428571429,0.214285714,1.7,0,0.25,0.428571429,0,1.034482759,0.5,1.444444444,0.571428571,0.142857143,1.6,4.5,1.875,2.111111111,0.387878788,0.908256881,0.333333333,0.086956522,0
1245,Roderic Filippi,Ajaccio,27,CB,NA,NA,1.285714286,2.642857143,1.1,5,2.6875,0.714285714,1.5,0.689655172,0.5,0.555555556,0.285714286,0.285714286,0.9,0,0.25,0.222222222,0.881818182,1.009174312,0,1.608695652,0
1246,Casimir Ninga,Montpellier,23,LW,RW,ST,0.571428571,0.428571429,2.1,0,0.125,1,0,2.413793103,2,1.888888889,0.857142857,2.571428571,0.7,2,4.5,3.111111111,0.612121212,0.996068152,1,0.260869565,0
1247,Santi Mina,Valencia,20,LW,RW,ST,0.785714286,0.357142857,1.2,0,0.1875,1,0.5,1.379310345,0.5,1.111111111,0.571428571,1.142857143,1.9,1,1.875,2.111111111,0.575757576,1.001310616,0.333333333,0.217391304,0
1248,Santiago Vergini,Getafe,27,CB,RB,NA,1.071428571,1.928571429,0.8,4,2.3125,0.857142857,1.5,0,0,0.333333333,0.142857143,1,0.2,0,0.375,0.333333333,1.024242424,1.081258191,0,1.217391304,0
1249,Sergi Darder,Lyon,22,CDM,NA,NA,1.071428571,0.5,0.8,0,0.0625,2.428571429,0.5,0.689655172,0.5,1.333333333,1.428571429,1.142857143,0.5,0,1,1,1.103030303,1.089121887,0.666666667,0.782608696,7.5
1250,Stephan Lichtsteiner,Juventus,32,RB,RM,NA,0.714285714,0.357142857,0.8,0,0.6875,0.714285714,1,0,0.5,0.666666667,1,0.857142857,0.8,2,0.5,0.777777778,0.918181818,0.998689384,2,0.52173913,0
1251,Stephane Darbion,Troyes,32,LW,RW,NA,0.857142857,0.785714286,0.7,0,0.1875,1.714285714,0,0.344827586,1,1.444444444,1.857142857,1.571428571,0.7,0.5,2.125,1.555555556,1,1.05897772,2,0.304347826,0
1252,Stevan Jovetic,Inter mIlan,26,CAM,ST,NA,0.5,0.142857143,1.1,0,0.125,1,0,2.068965517,1,3,1.714285714,2.285714286,2,2,2.125,2,0.996969697,0.977719528,0.666666667,0.347826087,5
1253,Thomas Lemar,Monaco,20,CAM,LW,RW,1.071428571,0.571428571,0.5,0.5,0.25,1,0.5,1.724137931,1.5,1.555555556,1.571428571,2.857142857,1.6,1,2.5,1.777777778,0.921212121,1.091743119,3.333333333,0.739130435,0
1254,Patrice Evra,Juventus,35,LB,LM,NA,1.5,0.928571429,0.9,0,1.3125,0.714285714,0.5,0.689655172,1.5,0.666666667,1.428571429,0.714285714,0.5,2,0.875,0.444444444,1.233333333,1.123197903,1.333333333,0.52173913,0
1255,Pawel Wszolek,Verona,24,LW,RW,NA,0.714285714,0.857142857,1.7,0,0.375,0.857142857,0.5,0,2.5,0.555555556,1.857142857,1.428571429,1,2,1.5,1.555555556,0.575757576,1.011795544,2.666666667,0.260869565,0
1256,Philipp Lahm,Bayern Munich,32,RB,CDM,NA,0.642857143,1.142857143,0.4,1,0.4375,0.714285714,1,0.344827586,0.5,0.444444444,2.714285714,0.571428571,0.7,0.5,0.25,0.444444444,2.318181818,1.190039318,1,1.391304348,2.5
1257,Philipp Max,Augsburg,22,LB,NA,NA,1.5,1.428571429,1.1,0.5,1.375,1.714285714,1,0,0,0.333333333,0.857142857,0.285714286,0.6,0,0.375,1,0.833333333,0.96068152,2.333333333,0.739130435,0
1258,Philippe Coutinho,Liverpool,24,LM,CM,RM,0.928571429,0.5,0.4,0,0.1875,1.857142857,0,2.75862069,2.5,4.777777778,2.714285714,2.714285714,1.1,1,2.75,2.222222222,1.272727273,1.034076016,1.333333333,0.956521739,7.5
1259,Pierluigi Gollini,Verona,21,GK,NA,NA,0,0.071428571,0,0,0.6875,0,0,0,0,0,0,0,0.2,0,0,0,0.86969697,0.661861075,0,3.695652174,0
1260,Raffaele Bianco,Carpi,28,CM,NA,NA,1.428571429,1.285714286,1.7,0,0.6875,1.571428571,1,0.344827586,1.5,0.777777778,1,0.857142857,1.2,0,1,0.888888889,0.975757576,1.023591088,0.666666667,1.130434783,2.5
1261,Raphael Varane,Real mAdrid,23,CB,NA,NA,1.071428571,1.214285714,0.9,2,2.9375,0.428571429,4,0,0,0.555555556,0,0.428571429,0.3,0,0.125,0.333333333,1.433333333,1.155963303,0,1.608695652,0
1262,Ricardo Pereira,Nice,22,LB,RB,NA,2.785714286,2.071428571,1.2,1,1.6875,2.142857143,0.5,0,2,0.111111111,0.857142857,2.571428571,1.6,0,1.25,1.111111111,1.53030303,1.106159895,2,1.043478261,0
1263,Riccardo Meggiorini,Chievo,30,ST,NA,NA,0.5,0.285714286,1.8,0,0.25,1.428571429,0.5,1.724137931,3.5,1.666666667,1.428571429,0.571428571,2.1,4,1.25,1.333333333,0.493939394,0.826998689,1.333333333,0.086956522,0
1264,Marcel Schmelzer,Borussia Dortmund,28,LB,NA,NA,1.142857143,1,0.9,1,0.9375,1,0,0,2,0.888888889,1.428571429,0.428571429,1.3,0.5,0.375,0.777777778,1.539393939,1.095674967,1,0.47826087,0
1265,Marco Reus,Borussia Dortmund,27,LM,CAM,ST,0.714285714,0.5,0.9,0,0.0625,0.285714286,0,4.137931034,1.5,2.666666667,2.428571429,1.714285714,1.1,7,1.375,1.333333333,0.906060606,1.076015727,1,0.347826087,2.5
1266,Mathieu Valbuena,Lyon,31,CAM,RM,NA,0.642857143,0.142857143,1,0,0,0.857142857,0,0.344827586,2.5,1.777777778,3.714285714,2.571428571,1.9,1.5,2.75,2.333333333,1.303030303,1.129750983,6.666666667,0.869565217,2.5
1267,Matteo Politano,Sassuolo,22,RW,NA,NA,0.285714286,0.357142857,0.5,0,0.0625,0.857142857,0,1.724137931,1,1.666666667,0.857142857,1.142857143,0.7,0,1.5,0.777777778,0.439393939,0.994757536,1,0.173913043,2.5
1268,Maxi Lopez,Torino,32,ST,NA,NA,0.357142857,0,2.2,0,0.0625,0.285714286,0,1.379310345,1,1.111111111,0.571428571,0.428571429,0.5,1,1.25,1,0.236363636,0.867627785,0,0.086956522,0
1269,Maxime Le Marchand,Nice,26,CB,NA,NA,0.857142857,2.285714286,1.2,2.5,1.9375,0.714285714,1.5,0.344827586,0,0.222222222,0.142857143,0.285714286,0.4,0.5,0.375,0.222222222,1.660606061,1.121887287,0,1.652173913,0
1270,Michail Antonio,West Ham,26,RB,RW,CM,1,1.571428571,1,0,1.0625,1,1,2.75862069,1.5,2.333333333,1.285714286,2.571428571,1.3,2,1.625,2.777777778,0.609090909,0.912188729,2,0.52173913,0
1271,Omar Mascarell,Sporting Gijon,23,CDM,NA,NA,1.285714286,1.785714286,1.3,0,1.0625,1.857142857,2,0,0.5,0.444444444,0.571428571,0.285714286,0.3,0,0.875,0.777777778,0.948484848,0.989515072,0.333333333,1.260869565,0
1272,Ousmane Dembele,Borussia Dortmund,19,LW,CAM,RW,0.571428571,0.5,0.1,0,0.0625,0.857142857,0,4.137931034,2.5,2.444444444,2.428571429,5.857142857,1.2,1.5,2.875,2.777777778,0.703030303,0.94757536,3,0.260869565,2.5
1273,Pablo De Blasis,Mainz,28,LW,RW,NA,1.357142857,0.785714286,1,0,0.375,2.285714286,0.5,1.379310345,2,1.333333333,1.285714286,1.714285714,1.2,1.5,1.125,1.444444444,0.675757576,0.880733945,0.666666667,0.391304348,0
1274,Kolbeinn Sigthorsson,Nantes,26,ST,NA,NA,0.428571429,0.142857143,1.6,0,0.9375,0.714285714,0.5,1.034482759,0,1.444444444,0.714285714,0.857142857,1,1.5,2.125,1.888888889,0.672727273,0.943643512,0.333333333,0.130434783,0
1275,Lass Diarra,Marseille,31,CM,NA,NA,2.142857143,1.214285714,1.8,0,0.5,2,1,0.344827586,0.5,0.444444444,1,4.285714286,1.2,0,1.625,1.222222222,1.612121212,1.137614679,0,1.304347826,0
1276,Leandro Greco,Verona,30,CM,NA,NA,1.428571429,1.214285714,1.5,0,0.375,1.714285714,0.5,0.344827586,0,0.444444444,1.142857143,1.571428571,1.7,0,1.5,0.777777778,1.103030303,1.125819135,0.666666667,1.434782609,0
1277,Leo Baptistao,Villarreal,23,CAM,RW,ST,0.428571429,0.142857143,0.8,0,0.4375,0.571428571,0.5,1.034482759,0.5,1.333333333,0.428571429,1.142857143,1.4,2.5,2.25,1.444444444,0.418181818,0.876802097,0.333333333,0.130434783,0
1278,Lorenzo Tonelli,Empoli,26,CB,NA,NA,1.285714286,2.214285714,1.1,8.5,3.1875,0.428571429,5,0.689655172,0,0.333333333,0.285714286,0.285714286,2,0,0.875,0.555555556,1.587878788,1.102228047,0,1.260869565,0
